# SPH Gas Particles
# Columns contain: x(pc) y(pc) z(pc) h(pc) M(Msun) Z(0-1)
19298.65 -8562.64 2222.54 6567.88 25235880.00 1.169469e-04
20135.86 -10883.00 1602.23 6758.96 22828968.00 9.181075e-05
18446.23 -10935.28 -50.98 6680.92 37056004.00 3.668665e-04
19027.24 -15211.07 1983.91 6667.56 19995264.00 3.240267e-05
17233.03 -13110.02 1776.98 6501.56 21085136.00 5.123488e-05
15577.49 -14364.03 4390.93 6406.59 34069536.00 2.191873e-04
18613.77 -14629.99 4181.65 6628.89 31696624.00 1.407991e-04
19237.22 -12469.43 3973.61 6632.69 28086934.00 1.675375e-04
17550.37 -12255.80 5281.80 6502.74 21408536.00 6.259592e-05
15762.06 -10559.25 5602.79 6291.09 50791592.00 3.599960e-04
15844.45 -11820.40 7308.80 6533.76 21783596.00 3.636601e-04
15633.74 -9848.64 8068.34 6492.40 22076896.00 2.451544e-04
14400.86 -13384.25 8306.62 6690.48 18844932.00 9.199469e-06
16694.24 -8326.99 7641.42 6462.98 18732498.00 8.032815e-06
18811.08 -7818.53 5293.75 6436.84 28012694.00 4.870300e-04
15187.19 -8638.79 4673.30 6065.47 36368248.00 4.402736e-04
15609.92 -7136.88 4791.08 6109.19 47444260.00 6.072794e-04
13565.96 -8901.56 7470.08 6382.80 18952718.00 1.311392e-05
12415.20 -6287.33 5362.49 5922.49 31386320.00 4.855692e-04
12874.54 -7034.24 4259.13 5790.35 18948288.00 1.052739e-05
12379.35 -8378.09 4472.33 5837.97 18616286.00 3.986725e-05
13637.09 -7802.42 2273.48 5653.09 27476126.00 7.354616e-04
8811.22 5224.38 -1111.97 5614.29 19722730.00 2.473662e-05
9582.79 7016.19 -693.96 5983.84 50575060.00 3.324224e-04
